region,period,amount,count,ticket,share_korean,share_chinese,share_japanese,share_western,share_bakery,share_supermarket,share_convenience,concentration,amount_growth,count_growth,ticket_growth,share_change_korean,share_change_chinese,share_change_japanese,share_change_western,share_change_bakery,share_change_supermarket,share_change_convenience,year,q,quarter,future_growth,target
11140,8098,452174792892,22973245,19682.669683451335,0.606872691254911,0.036445274924770274,0.03896298099750112,0.04240528290478981,0.026359123350882554,0.107498238210306,0.1414564083568393,0.4051996334291311,0.023873778070741647,-0.011658927404319508,0.035951865666921545,0.007660538433778563,-0.002863216647757079,-0.0033659985058345707,-0.002510919505052757,-0.0015612225154089075,0.0011292991205528596,0.0015115196197219294,2024,3,20243,0.0894466730958623,1.0
11140,8099,492620323774,22788110,21617.427850488697,0.6265794721547197,0.04105580389792974,0.038987107251001456,0.041617087914556816,0.027654095735704615,0.09855253062655384,0.12555390241953393,0.4237805232143126,0.0894466730958623,-0.008058722222306858,0.09829754795225032,0.019706780899808707,0.004610528973159465,2.412625350033809e-05,-0.0007881949902329918,0.0012949723848220615,-0.008945707583752169,-0.015902505937305383,2024,4,20244,-0.11457565471231779,0.0
11140,8100,436178027653,20003854,21804.6996170338,0.625818496387349,0.04020008164865523,0.03828096787186973,0.039634084215615345,0.026441686650422624,0.10520907184143523,0.12441561138465282,0.4235484860647709,-0.11457565471231779,-0.12218020713433453,0.008662999494681634,-0.0007609757673706641,-0.000855722249274507,-0.0007061393791317275,-0.001983003698941471,-0.001212409085281991,0.006656541214881392,-0.0011382910348811115,2025,1,20251,0.048853847115270854,0.0
11140,8101,457487002331,22264584,20547.745348891316,0.6213172249172316,0.0367018053637548,0.03640852739232311,0.04285797059610015,0.02709569739651603,0.10488654474883322,0.13073222958524106,0.41937078294538327,0.048853847115270854,0.1130147220630584,-0.057646025408235935,-0.004501271470117363,-0.003498276284900431,-0.0018724404795466207,0.0032238863804848056,0.0006540107460934058,-0.0003225270926020124,0.0063166182005882365,2025,2,20252,0.011272136689621126,0.0
11140,8102,462643858355,22775293,20313.4097267157,0.6175091819111197,0.03717498980350211,0.03944238380442944,0.044090026037583406,0.028737324058019268,0.09558983114407975,0.1374562632412663,0.41505667556402315,0.011272136689621126,0.022938178409261933,-0.011404444536210812,-0.0038080430061119275,0.0004731844397473095,0.0030338564121063297,0.0012320554414832555,0.0016416266615032378,-0.009296713604753468,0.006724033656025252,2025,3,20253,0.055490749785985116,1.0
11140,8103,488316312939,21568822,22639.915751495377,0.6344697656592575,0.04072475296045293,0.037586796571534555,0.04410145949535417,0.0285989884936417,0.09225567366336909,0.12226256315639002,0.4318452408610451,0.055490749785985116,-0.052972798198468896,0.11453055179209581,0.016960583748137803,0.003549763156950818,-0.0018555872328948828,1.1433457770763933e-05,-0.00013833556437756883,-0.003334157480710656,-0.015193700084876291,2025,4,20254,,
11170,8084,190280862532,10725177,17741.51256729842,0.394663161968644,0.03467823521606277,0.04679099982796582,0.12540188732845975,0.0418136989980375,0.22173987740834591,0.13491213925248427,0.24399486639787757,,,,,,,,,,,2021,1,20211,0.18334730187137382,1.0
11170,8085,225168345275,12579476,17899.660150788473,0.4083409708753965,0.03160072891822249,0.04932930404331231,0.14612574482801044,0.03794687441329557,0.19341613888404502,0.13324023803771767,0.24812979719346104,0.18334730187137382,0.17289215832988125,0.008913985371323596,0.01367780890675252,-0.003077506297840274,0.002538304215346489,0.02072385749955069,-0.0038668245847419333,-0.028323738524300895,-0.0016719012147665968,2021,2,20212,-0.10199935315930031,0.0
11170,8086,202201319705,12186440,16592.320620706294,0.37446844946149804,0.03193109300878784,0.045247735570411125,0.13568978094716933,0.03901546748809337,0.22265793872504933,0.150989534798991,0.235601892569993,-0.10199935315930031,-0.031244226707058398,-0.07303711461944107,-0.03387252141389846,0.00033036409056534655,-0.004081568472901184,-0.010435963880841115,0.0010685930747977995,0.029241799841004307,0.01774929676127332,2021,3,20213,0.20885492133093986,0.0
11170,8087,244432060425,12549598,19477.282095012128,0.4285035845170473,0.028568070894049537,0.04778428945733091,0.1603153638882967,0.03287590535802767,0.17369751392341315,0.12825527196183475,0.26011687711843323,0.20885492133093986,0.029800171337978965,0.17387329598160983,0.054035135055549244,-0.0033630221147383024,0.0025365538869197846,0.024625582941127377,-0.0061395621300657024,-0.048960424801636176,-0.02273426283715624,2021,4,20214,-0.14125987610612356,0.0
11170,8088,209903617853,10875802,19300.05877755038,0.41279493531969924,0.030425019550984957,0.044383411116450416,0.146167529334757,0.037200487689871414,0.19205587039587005,0.13697274659236694,0.25169104120136765,-0.14125987610612356,-0.13337447143725245,-0.009098975750170601,-0.015708649197348046,0.0018569486569354199,-0.0034008783408804935,-0.014147834553539712,0.004324582331843747,0.0183583564724569,0.008717474630532185,2022,1,20221,0.32167480340565735,1.0
11170,8089,277424322860,13690048,20264.671304293453,0.4374513071020207,0.031604817218657044,0.046331889509509463,0.17887167005195156,0.0320112291793592,0.15077408406294776,0.12295500287555429,0.26537970484010864,0.32167480340565735,0.25876215841369676,0.049979771453602995,0.02465637178232144,0.0011797976676720875,0.0019484783930590471,0.032704140717194574,-0.005189258510512211,-0.04128178633292229,-0.01401774371681265,2022,2,20222,-0.009214727936057932,0.0
11170,8090,274867933202,13916614,19751.06395866121,0.42389495219281625,0.032111316773766815,0.044491504103582415,0.18442974919793642,0.030249229679657305,0.14942434157212614,0.13539890648011466,0.2582874071125949,-0.009214727936057932,0.016549686312275824,-0.02534496306009304,-0.013556354909204427,0.0005064995551097712,-0.0018403854059270489,0.005558079145984857,-0.0017619994997018981,-0.0013497424908216205,0.012443903604560366,2022,3,20223,-0.022199959023650906,0.0
11170,8091,268765876348,12375927,21716.827866550924,0.47376780157585485,0.033892340433148836,0.047594120205339034,0.16398965321003622,0.03049931328851524,0.13965341079758434,0.11060336048952149,0.2874288137981682,-0.022199959023650906,-0.11070846687276081,0.0995269881158829,0.0498728493830386,0.0017810236593820208,0.0031026161017566195,-0.020440095987900198,0.00025008360885793446,-0.009770930774541803,-0.024795545990593165,2022,4,20224,-0.07574888778529087,0.0
11170,8092,248407160140,11048545,22483.246449193084,0.4845848775500598,0.030584320225383984,0.047802019496167976,0.15103603091333984,0.0268003837258473,0.16087413069525702,0.09831823739394406,0.2971200421948819,-0.07574888778529087,-0.10725515753284587,0.03529146095146918,0.010817075974204948,-0.0033080202077648523,0.00020789929082894176,-0.012953622296696388,-0.00369892956266794,0.021220719897672685,-0.01228512309557743,2023,1,20231,0.06284618061412384,0.0
11170,8093,264018601392,12591773,20967.547730728627,0.47913558189477284,0.032170910512433946,0.044560371348730594,0.16385484973374623,0.023260204325080868,0.14844686891515202,0.10857121327008351,0.2938051301437417,0.06284618061412384,0.13967703439683676,-0.06741458453918492,-0.0054492956552869565,0.0015865902870499625,-0.0032416481474373815,0.012818818820406391,-0.0035401794007664314,-0.012427261780105003,0.01025297587613945,2023,2,20232,-0.012608260753027678,0.0
11170,8094,260689786022,12471290,20903.19333621462,0.4783587855316898,0.031698304460239336,0.041198231238310346,0.15901283495434576,0.018713216798560375,0.15128667892907663,0.11973194808777778,0.29438786923562427,-0.012608260753027678,-0.009568390408562832,-0.0030692380120205254,-0.0007767963630830321,-0.00047260605219461016,-0.003362140110420249,-0.004842014779400466,-0.004546987526520493,0.0028398100139246096,0.011160734817694265,2023,3,20233,0.03572755514178061,0.0
11170,8095,270003594727,11993147,22513.15644901209,0.5046819267675979,0.03159767608511348,0.03889196675554452,0.15824676633361628,0.01925927894499991,0.13923297633503956,0.10808940877808834,0.31369694628758704,0.03572755514178061,-0.03833949815937243,0.07701995991245147,0.02632314123590812,-0.00010062837512585937,-0.0023062644827658227,-0.0007660686207294765,0.000546062146439534,-0.012053702594037069,-0.011642539309689434,2023,4,20234,-0.061922066718795854,0.0
11170,8096,253284414120,11054047,22913.27457898451,0.5064253101899471,0.032014224815895276,0.037516795539965536,0.1546996002226811,0.018323123268853114,0.14710172369053784,0.10391922227212012,0.315604840364887,-0.061922066718795854,-0.07830305090065182,0.017772635786483804,0.001743383422349143,0.0004165487307817989,-0.0013751712155789866,-0.003547166110935196,-0.0009361556761467958,0.007868747355498279,-0.004170186505968218,2024,1,20241,0.04071111043617015,0.0
11170,8097,263595903875,12168630,21661.921175596595,0.5033181289566425,0.03116351869752665,0.035638128289940216,0.15895009182642217,0.017802676889187682,0.1462023863590661,0.10692506898121465,0.31396055517180876,0.04071111043617015,0.10083031128780262,-0.05461259581533695,-0.0031071812333045568,-0.0008507061183686271,-0.0018786672500253204,0.00425049160374108,-0.0005204463796654318,-0.000899337331471739,0.0030058467090945257,2024,2,20242,-0.038360844073643485,0.0
11170,8098,253484142508,11699085,21667.005796436217,0.5059988621811008,0.03041003205065074,0.03481506122901348,0.15389953463368544,0.017330862138097466,0.14675959240261321,0.11078605536483889,0.3159690606346672,-0.038360844073643485,-0.03858651302570626,0.00023472621834441654,0.002680733224458276,-0.0007534866468759081,-0.0008230670609267327,-0.0050505571927367265,-0.0004718147510902153,0.0005572060435471149,0.0038609863836242403,2024,3,20243,0.09292358802388057,1.0
11170,8099,277038798537,11499369,24091.652206047132,0.52644305540302,0.03264726518005041,0.03688965755327257,0.16125509681285152,0.01672972327152581,0.12929966102641724,0.0967355407528624,0.3319282384153606,0.09292358802388057,-0.017071078635636838,0.11190500581348073,0.02044419322191926,0.0022372331293996663,0.00207459632425909,0.007355562179166081,-0.0006011388665716558,-0.017459931376195975,-0.014050514611976483,2024,4,20244,-0.11354360219620607,0.0
11170,8100,245582815403,10098997,24317.545138690504,0.530512486242995,0.03405444409974721,0.0362542523522647,0.15138948482201425,0.0183089155510393,0.1319168891147269,0.0975635278172127,0.3340922741334655,-0.11354360219620607,-0.12177816017557141,0.009376398543005315,0.004069430839974908,0.0014071789196967999,-0.0006354052010078756,-0.00986561199083727,0.0015791922795134888,0.0026172280883096644,0.0008279870643502912,2025,1,20251,0.08920388351298447,1.0
11170,8101,267489756261,11541154,23177.037258232584,0.5200756586665706,0.032046647844846156,0.03522545391534978,0.15896371273564014,0.0188550881816903,0.13221159681903022,0.10262184183687281,0.3263826360515696,0.08920388351298447,0.14280200301079393,-0.04690061739181528,-0.01043682757642439,-0.002007796254901051,-0.0010287984369149183,0.007574227913625886,0.0005461726306510012,0.0002947077043033153,0.005058314019660115,2025,2,20252,0.021246353260177653,0.0
11170,8102,273172938116,11933989,22890.32930363854,0.5144700142197888,0.031203075018289124,0.03873336958987837,0.15809782841542178,0.01683930361010592,0.13220133201724632,0.1084550771292697,0.3216714827796882,0.021246353260177653,0.034037757402769264,-0.012370345329285048,-0.005605644446781799,-0.0008435728265570319,0.003507915674528593,-0.000865884320218363,-0.00201578457158438,-1.0264801783899102e-05,0.0058332352923968905,2025,3,20253,0.03396247474579761,1.0
11170,8103,282450567128,11252075,25102.087137527968,0.5403650000314331,0.031199729462771567,0.03656737115815164,0.15949520984174415,0.017148146141993892,0.11909918785100299,0.09612535551290274,0.34346241040875847,0.03396247474579761,-0.05714049175007618,0.09662411599897158,0.02589498581164429,-3.345555517557386e-06,-0.002165998431726733,0.0013973814263223694,0.0003088425318879713,-0.013102144166243335,-0.01232972161636696,2025,4,20254,,
11200,8084,149878493229,10604444,14133.555067007755,0.5256985145134535,0.027290083619606255,0.021001832045312734,0.01932254019644525,0.026537508373018607,0.18740209294795165,0.192747428304212,0.3508934692443277,,,,,,,,,,,2021,1,20211,0.1513419654636019,0.0
11200,8085,172561398975,12490072,13815.885046539363,0.5452328860733844,0.027075077843318116,0.02205683785370459,0.0215969551947126,0.025026028304427753,0.16636894997101423,0.19264326475943835,0.3643812495302479,0.1513419654636019,0.17781488591009587,-0.022476299767631436,0.019534371559930874,-0.0002150057762881387,0.0010550058083918547,0.0022744149982673496,-0.0015114800685908543,-0.021033142976937425,-0.00010416354477363332,2021,2,20212,-0.084945954194099,0.0
11200,8086,157903006282,11989185,13170.453728255923,0.5022295617562295,0.024054856309806607,0.020820895532087005,0.019014255331136508,0.0238865668856487,0.19693639797752766,0.21305746620756413,0.3383562172432285,-0.084945954194099,-0.04010281125681259,-0.046716610344489595,-0.04300332431715492,-0.0030202215335115093,-0.0012359423216175836,-0.0025826998635760934,-0.001139461418779051,0.030567448006513426,0.02041420144812578,2021,3,20213,0.14234073251816315,0.0
11200,8087,180379035863,12124393,14877.366303038842,0.5573130694985635,0.026525343680370773,0.020799555087152918,0.024740116946790847,0.02731565473463471,0.16088411371175707,0.18242214634073017,0.37225382868359497,0.14234073251816315,0.011277497177664797,0.1296016530638504,0.05508350774233406,0.0024704873705641665,-2.1340444934087738e-05,0.005725861615654339,0.0034290878489860073,-0.03605228426577059,-0.03063531986683396,2021,4,20214,-0.1200572390654524,0.0
11200,8088,158723226832,10696230,14839.174815051658,0.5428000158300108,0.027693939039259714,0.020699227942722397,0.02039292183384106,0.028780389651699215,0.16767526815826045,0.19195823754420632,0.36203441208444226,-0.1200572390654524,-0.1177925360881984,-0.002567086620659631,-0.014513053668552711,0.0011685953588889408,-0.00010032714443052038,-0.0043471951129497866,0.0014647349170645065,0.0067911544465033835,0.00953609120347615,2022,1,20221,0.23405182635507216,0.0
